Merkki,Vuosi,Ajettu,Hinta,Date
Make & model|Year|Mileage|Price|Sold date,Year,Mileage,Price,Sold date
Skoda Octavia (1.6)|2014|219 000|10 900 €|11-2021,2014,219 000,10 900 €,11-2021
"Skoda Octavia (1.6) 1,6 TDI Elegance DSG Autom. - 1-Omistaja, Webasto, siisti!|2014|197 287|11 980 €|11-2021",2014,197 287,11 980 €,11-2021
Skoda Octavia (1.6)|2014|211 000|8 900 €|11-2021,2014,211 000,8 900 €,11-2021
"Skoda Octavia (2) Combi 2,0 TSI RS DSG Autom. ** Navi / Koukku / Nahkasisusta / Sporttipenkit / P. Tutkat **|2014|150 000|19 400 €|11-2021",2014,150 000,19 400 €,11-2021
"Skoda Octavia (1.2) 1,2 TSI DSG Autom Webasto. P-tutka, BT, Jakohihna vaihdettu. Siisti yksilö. Kats 6/23.|2014|119 000|12 490 €|11-2021",2014,119 000,12 490 €,11-2021
Skoda Octavia (2)|2014|239 000|15 200 €|11-2021,2014,239 000,15 200 €,11-2021
Skoda Octavia (1.4)|2014|107 000|15 500 €|11-2021,2014,107 000,15 500 €,11-2021
Skoda Octavia (1.6)|2014|163 000|14 490 €|11-2021,2014,163 000,14 490 €,11-2021
"Skoda Octavia (1.8) 1,8 TSI Elegance *Canton, Kattoikkuna, Webasto, Keyless, BT, Bi-Xenon, Navi*|2014|158 000|14 900 €|11-2021",2014,158 000,14 900 €,11-2021
"Skoda Octavia (2) 2,0 TDI RS - Polttoainekäyttöinen lisälämmitin, Adaptive cruise, RS challenge paketti, 2x renkaat yms.|2014|178 000|15 500 €|11-2021",2014,178 000,15 500 €,11-2021
"Skoda Octavia (1.2) 1,2 TSI Ambition #Lämpöpaketti #Vakionop.säädin|2014|136 000|9 900 €|11-2021",2014,136 000,9 900 €,11-2021
"Skoda Octavia (1.6) 1,6TDI Automaatti * Webasto *|2014|176 000|10 900 €|11-2021",2014,176 000,10 900 €,11-2021
"Skoda Octavia (1.6) Combi 1,6 TDI 105 Elegance "" Siisti // Vähän ajettu // Webasto // Sähkönen kontti // Juuri huolettu """"|2014|160 123|10 690 €|11-2021",2014,160 123,10 690 €,11-2021
"Skoda Octavia (2) 2,0 TDI RS DSG Autom. - Korkotarjous: 0,99% + kulut! Jopa ilman käsirahaa! Kuntotarkastettu, Canton, Navi, Adap.Cruise,|2014|310 000|12 890 €|11-2021",2014,310 000,12 890 €,11-2021
"Skoda Octavia (1.4) Combi 1,4 TSI Elegance|2014|110 000|13 900 €|11-2021",2014,110 000,13 900 €,11-2021
"Skoda Octavia (1.4) 1,4 TSI G-TEC Elegance|2014|104 300|14 900 €|11-2021",2014,104 300,14 900 €,11-2021
"Skoda Octavia (1.6) Combi 1,6 TDI Elegance ** Suomiauto / Polttoainelämmitin / Koukku /|2014|238 000|11 290 €|11-2021",2014,238 000,11 290 €,11-2021
"Skoda Octavia (1.6) 1,6 TDI Elegance DSG Autom. - Polttoainetoiminen lisälämmitin|2014|147 000|13 400 €|11-2021",2014,147 000,13 400 €,11-2021
"Skoda Octavia (1.8) Combi 1,8 TSI 4x4 Elegance DSG Autom. Vähän ajettu!|2014|64 000|22 900 €|11-2021",2014,64 000,22 900 €,11-2021
"Skoda Octavia (1.4) 1,4 TSI Elegance*XENON*KOUKKU*TUTKA** *BLACK WEEK: KORKO 0%, TOIMITUS 0€! KATSO!*|2014|105 000|14 970 €|11-2021",2014,105 000,14 970 €,11-2021
"Skoda Octavia (1.6) Combi 1,6 TDI 105 Ambition ** Webasto / Vakkari / Tutka / Lohkolämmitin **|2014|211 000|10 900 €|11-2021",2014,211 000,10 900 €,11-2021
"Skoda Octavia (1.2) Combi 1,2 TSI Ambition / Vetokoukku / Lohkolämmitin + sisäp / Vakkari|2014|171 000|10 800 €|11-2021",2014,171 000,10 800 €,11-2021
Skoda Octavia (1.2)|2014|157 000|11 700 €|11-2021,2014,157 000,11 700 €,11-2021
Make & model|Year|Mileage|Price|Sold date,Year,Mileage,Price,Sold date
"Skoda Octavia (2) Combi 2,0 TSI RS DSG (MY16.A)|2015|17 500|32 500 €|00-0000",2015,17 500,32 500 €,00-0000
Skoda Octavia (2) 59500|2015|59 500|27 500 €|00-0000,2015,59 500,27 500 €,00-0000
"Skoda Octavia (1.4) 1,4 TSI Elegance DSG (MY15A)|2015|66 000|19 900 €|00-0000",2015,66 000,19 900 €,00-0000
Skoda Octavia (2)|2015|69 000|27 800 €|00-0000,2015,69 000,27 800 €,00-0000
"Skoda Octavia (1.4) 1,4 TSI Elegance (MY15A)|2015|30 000|15 900 €|00-0000",2015,30 000,15 900 €,00-0000
"Skoda Octavia (1.4) Combi 1,4 TSI Elegance DSG (MY16)|2015|43 600|22 600 €|08-2021",2015,43 600,22 600 €,08-2021
"Skoda Octavia (2) Combi 2,0 TDI RS DSG (MY15A)|2015|218 000|17 800 €|00-0000",2015,218 000,17 800 €,00-0000
"Skoda Octavia (2) Combi 2,0 TSI RS DSG (MY16.A)|2015|23 000|29 000 €|00-0000",2015,23 000,29 000 €,00-0000
Skoda Octavia (1.4)|2015|33 000|15 900 €|06-2021,2015,33 000,15 900 €,06-2021
Skoda Octavia (1.6) HUOM ! Jakopää ja ilmastointi juuri huollettu|2015|143 000|14 900 €|00-0000,2015,143 000,14 900 €,00-0000
"Skoda Octavia (2) 2,0 TDI RS DSG (MY15A)JOULUTARJOUS|2015|115 000|16 000 €|00-0000",2015,115 000,16 000 €,00-0000
"Skoda Octavia (1.8) Combi 1,8 TSI 4x4 Elegance DSG (MY15A)|2015|65 000|25 500 €|00-0000",2015,65 000,25 500 €,00-0000
"Skoda Octavia (2) 2.0TDI 184HV 4X4 L&K DSG AUTOM *ADAPTIIVI VAKKARI ,CANTON ,COLUMBUS NAVI, HYVIN VARUSTELTU NELIKKO*|2015|49 000|19 900 €(incl. VAT)|08-2021",2015,49 000,19 900 €(incl. VAT),08-2021
"Skoda Octavia (1.4) Combi 1,4 TSI Style #sähk.takaluukku #tutkat|2015|88 000|17 950 €|07-2021",2015,88 000,17 950 €,07-2021
"Skoda Octavia (2) 2,0 TSI RS DSG ** Panorama/ Navi/ Webasto/ Nahat/ Aktiiviset valot/ Rahoitus alkaen 1.89%|2015|73 000|25 900 €|10-2021",2015,73 000,25 900 €,10-2021
"Skoda Octavia (1.4) Combi 1,4 TSI Elegance DSG (MY15A) Xenon, Cruise adapt, Tutkat, Keyless, Sähköluukku, 18""OZ, Koukku, Vaihto, Rahoitus|2015|192 000|12 880 €|08-2021",2015,192 000,12 880 €,08-2021
Skoda Octavia (1.6)|2015|83 571|14 900 €|08-2021,2015,83 571,14 900 €,08-2021
"Skoda Octavia (2) Skoda OCTAVIA Combi 2,0 TDI 184 hv 4x4 L&K DSG-aut.* 4-veto voimaa* Nyt 1000 € pois hinnasta*|2015|144 000|20 790 €|07-2021",2015,144 000,20 790 €,07-2021
Skoda Octavia (2) Combi 2.0 TDI 150 Elegance DSG (MY15A)|2015|138 900|16 900 €(incl. VAT)|07-2021,2015,138 900,16 900 €(incl. VAT),07-2021
"Skoda Octavia (2) 2,0 TSI RS DSG 335HP *KORKOTARJOUS 1,99%* Apr stage 2 | Adapt.vak | Xenon | Bluetooth |Keyless | Lohkolämmitin ||2015|95 000|21 980 €|08-2021",2015,95 000,21 980 €,08-2021
"Skoda Octavia (1.4) Combi 1,4 TSI Ambition *Kuntotarkastettu/Lohkolämmitin/Bluetooth*|2015|189 000|11 390 €|06-2021",2015,189 000,11 390 €,06-2021
"Skoda Octavia (2) Combi 2,0 TDI RS (MY15A) Ilmainen kotiintoimitus kampanja. Edullinen rahoitus.|2015|199 000|14 430 €|10-2021",2015,199 000,14 430 €,10-2021
"Skoda Octavia (2) Skoda OCTAVIA 2,0 TDI 150 Elegance DSG 1-omisteinen, webasto, alv.väh.kelpoinen! RAHOITUSKORKO 1,95%!|2015|163 000|14 500 €(incl. VAT)|08-2021",2015,163 000,14 500 €(incl. VAT),08-2021
"Skoda Octavia (2) 2,0 TDI RS *** J. kotiintoimitus|2015|187 000|15 580 €|05-2021",2015,187 000,15 580 €,05-2021
"Skoda Octavia (2) Combi 2,0 TSI RS DSG Autom. *Canton / Webasto / Irr. koukku* *** J. autoturva saatavilla, TARJOUS 1.|2015|131 000|21 880 €|08-2021",2015,131 000,21 880 €,08-2021
"Skoda Octavia (1.6) Combi 1,6 TDI 110 GreenLine (MY16.A)|2015|218 980|11 900 €(incl. VAT)|09-2021",2015,218 980,11 900 €(incl. VAT),09-2021
"Skoda Octavia (2) Combi 2,0 TDI 150 DSG**WEBASTO, XENON, KOUKKU** *** J. autoturva saatavilla, TARJOUS 1.99% KORKO + K|2015|113 000|16 400 €|08-2021",2015,113 000,16 400 €,08-2021
"Skoda Octavia (1.8) Combi 1,8 TSI 4x4 Edition DSG Autom. Tilava bensa neliveto!|2015|72 000|24 890 €|06-2021",2015,72 000,24 890 €,06-2021
"Skoda Octavia (2) Combi 2,0 TDI RS DSG Autom. - ** RAHOITUSKORKO 1,49% ** - ACC / Sähköluukku / Koukku / Xenon|2015|155 000|17 470 €|07-2021",2015,155 000,17 470 €,07-2021
Skoda Octavia (2) Scout|2015|320 000|11 550 €|08-2021,2015,320 000,11 550 €,08-2021
"Skoda Octavia (1.4) Combi 1,4 TSI Ambition DSG Autom. - **Seuraava jakohihnan vaihto 6 vuoden päästä tai 180 000km**|2015|148 000|14 350 €|06-2021",2015,148 000,14 350 €,06-2021
"Skoda Octavia (1.2) Skoda OCTAVIA Combi 1,2 TSI Ambition (MY16.A)**HIENO KESTOSUOSIKKI** KOTIA TOIMITUS VELOITUKSETTA**|2015|58 000|15 780 €|07-2021",2015,58 000,15 780 €,07-2021
"Skoda Octavia (1.6) Combi 1,6 TDI 105 Elegance DSG Autom. ** Suomi-auto / Merkkihuollettu / KeyLessGo / Aktiiviset valot / Bluetooth **|2015|153 000|13 300 €|06-2021",2015,153 000,13 300 €,06-2021
Skoda Octavia (1.6)|2015|140 000|12 700 €|06-2021,2015,140 000,12 700 €,06-2021
"Skoda Octavia (1.6) Combi 1,6 TDI 105 Elegance DSG-Autom # SIISTI JA HYVIN HUOLLETTU! # Xenon, Automaatti, Tutkat, Vakkari #|2015|120 000|11 900 €|06-2021",2015,120 000,11 900 €,06-2021
Skoda Octavia (1.2)|2015|54 000|18 480 €|07-2021,2015,54 000,18 480 €,07-2021
Skoda Octavia (2)|2015|145 000|22 590 €|06-2021,2015,145 000,22 590 €,06-2021
"Skoda Octavia (2) Combi 2,0 TDI RS DSG ** Adapt. vakkari / Keyless / Webasto / 2-om. Suomi-auto **|2015|156 000|17 770 €|06-2021",2015,156 000,17 770 €,06-2021
"Skoda Octavia (2) 2,0 TSI RS DSG Autom.|2015|101 000|21 900 €|05-2021",2015,101 000,21 900 €,05-2021
"Skoda Octavia (2) 2,0 TSI RS DSG Autom. / Canton äänentoistojärjestelmä / Sportti penkit / Parkkitutkat /  /|2015|110 000|20 380 €|05-2021",2015,110 000,20 380 €,05-2021
"Skoda Octavia (2) Scout 4x4 2.0 TDI Elegance 184hv *1.99% KORKO, 0€ KOTIINTOIMITUS!*|2015|236 000|16 770 €|05-2021",2015,236 000,16 770 €,05-2021
"Skoda Octavia (2) Combi 2,0 TDI 150 Edition / Webasto / Sähköluukku / Lämmitettävä tuulilasi /|2015|156 000|14 480 €(incl. VAT)|05-2021",2015,156 000,14 480 €(incl. VAT),05-2021
"Skoda Octavia (2) 2,0 TDI 150 Elegance DSG Autom. ** Jakopää vaihdettu 6/2020 / Webasto / Koukku / Xenon **|2015|190 000|11 400 €|07-2021",2015,190 000,11 400 €,07-2021
"Skoda Octavia (2) Combi 2,0 TDI 150 L&K DSG Autom. // HUIPPUVARUSTEET / 1.89% KORKO TÄHÄN AUTOON // - *NYT HULLUT HELLEHINNAT!*|2015|168 000|14 250 €(incl. VAT)|06-2021",2015,168 000,14 250 €(incl. VAT),06-2021
"Skoda Octavia (1.6) Combi 1,6 TDI DSG Style ""Korotetulla maavaralla""|2015|141 000|15 900 €|08-2021",2015,141 000,15 900 €,08-2021
"Skoda Octavia (1.6) Combi 1,6 TDI Ambition -kauko webasto-|2015|109 000|14 500 €(incl. VAT)|05-2021",2015,109 000,14 500 €(incl. VAT),05-2021
"Skoda Octavia (2) 2,0 TSI RS / Huoltokirja / Sporttipenkit / Bi-Xenon / Ripeä ja siisti RS!|2015|107 000|18 890 €|09-2021",2015,107 000,18 890 €,09-2021
"Skoda Octavia (2) 2,0 TDI 184 4x4 Elegance DSG Autom. / Adapt. Cruise / Navi / Xenon / App-connect|2015|147 000|16 800 €|09-2021",2015,147 000,16 800 €,09-2021
"Skoda Octavia (2) Combi 2,0 TDI 184 4x4 Elegance DSG Autom. / Korotettu / Keyless / Vetokoukku / Jakohihna juuri vaihdettu!|2015|196 000|14 800 €|07-2021",2015,196 000,14 800 €,07-2021
"Skoda Octavia (2) Combi 2,0 TDI 150 Ambition *** Suomi-Auto / Webasto / Navi / Vetokoukku ***|2015|201 000|10 590 €|06-2021",2015,201 000,10 590 €,06-2021
Make & model|Year|Mileage|Price|Sold date,Year,Mileage,Price,Sold date
"Skoda Octavia (2) Combi 2,0 TDI 184 4x4 Style DSG Webasto *** Korkotarjous 1% + kulut, ensimmäinen erä 3kk päästä|2015|130 000|17 890 €|06-2021",2015,130 000,17 890 €,06-2021
"Skoda Octavia (1.8) Combi 1,8 TSI 4x4 Elegance DSG Autom. Korkotarjous 0,99% !! Neliveto!!|2015|158 000|18 500 €|07-2021",2015,158 000,18 500 €,07-2021
"Skoda Octavia (1.8) Combi 1,8 TSI 4x4 Scout DSG Autom. *Täyd.Huol.Kirj. / Vetokoukku / Muk.Vakkari *** J. kotiintoimitus|2015|86 000|23 480 €|06-2021",2015,86 000,23 480 €,06-2021
"Skoda Octavia (1.6) 77KW / BLUETOOTH / ALV.Väh. *Korkotarjous 1,95%*|2015|159 000|10 890 €(incl. VAT)|08-2021",2015,159 000,10 890 €(incl. VAT),08-2021
"Skoda Octavia (1.4) 1,4 TSI Ambition **Rahoitus 0,86% + kulut Huoltorahalla|2015|55 000|15 900 €|06-2021",2015,55 000,15 900 €,06-2021
"Skoda Octavia (2) 2,0 TDI 150 L&K ** 1-om Suomiauto / Webasto / Adapt. Cruise / Kaistavahti / Canton **|2015|129 000|16 790 €(incl. VAT)|09-2021",2015,129 000,16 790 €(incl. VAT),09-2021
"Skoda Octavia (1.4) Suosittu Octavia fiksulla kaasu/bensa tekniikalla ! Rahoitus vaikka 0€ käsirahalla, eikä kaskopakkoa !|2015|180 000|11 900 €|06-2021",2015,180 000,11 900 €,06-2021
"Skoda Octavia (2) 2,0 TDI 184 4x4 Ambition DSG * NELIVETO AUTOMAATTI *|2015|73 000|17 900 €|11-2021",2015,73 000,17 900 €,11-2021
"Skoda Octavia (1.6) Combi 1,6 TDI Ambition 77KW / BLUETOOTH / ALV.Väh. *Korkotarjous 1,95%*|2015|174 000|9 890 €(incl. VAT)|05-2021",2015,174 000,9 890 €(incl. VAT),05-2021
"Skoda Octavia (2) Combi 2,0 TDI 184 4x4 Elegance DSG Autom**Rahoitus 0,86% + kulut Huoltorahalla**|2015|110 000|18 900 €|06-2021",2015,110 000,18 900 €,06-2021
"Skoda Octavia (2) 2.0 RS TDI DSG -Webasto, Winter pack, lämmitettävä tuulilasi, Canton, Bilstein|2015|108 000|18 490 €|09-2021",2015,108 000,18 490 €,09-2021
"Skoda Octavia (2) Combi 2,0 TDI 150 Ambition / Lohko / Irr.vetokoukku / Vakkari / Ilmastointi / Bluetooth|2015|129 000|13 890 €(incl. VAT)|06-2021",2015,129 000,13 890 €(incl. VAT),06-2021
"Skoda Octavia (2) 2,0 TDI RS Webasto / Adapt. Vakkari / Suomi-auto / Yksityiskäytöstä *** J. autoturva saatavilla, TAR|2015|88 000|18 990 €|08-2021",2015,88 000,18 990 €,08-2021
Skoda Octavia (1.6) 1.6 TDi 105 Ambition DSG*1-OMISTAJA/JAKOHIHNA VAIHDETTU 3/2021/SEURAAVA KATSASTUS 5/2023*|2015|178 000|10 800 €|05-2021,2015,178 000,10 800 €,05-2021
"Skoda Octavia (1.4) Combi 1,4 TSI Elegance DSG Autom|2015|117 000|15 490 €|05-2021",2015,117 000,15 490 €,05-2021
"Skoda Octavia (2) Combi 2,0 TDI RS DSG Autom. **Adaptiivinen vak.nop.säädin ** Webasto ** Winter-pack ** RS Challenge **|2015|187 000|17 400 €|08-2021",2015,187 000,17 400 €,08-2021
"Skoda Octavia (2) Combi 2,0 TDI 184 4x4 Elegance DSG Autom. - Kessy, Xenon-ajvalot, BT, Vakionopeudensäädin, Sähkötoiminen takaluukku, Can|2015|97 000|18 300 €|08-2021",2015,97 000,18 300 €,08-2021
"Skoda Octavia (2) 2,0 TSI RS ** Suomi-auto / Adapt. Vakkari / Nahat / Avaimeton käyttö / Xenon  **|2015|176 000|16 700 €|06-2021",2015,176 000,16 700 €,06-2021
"Skoda Octavia (2) Combi 2,0 TDI 150 Elegance //VAKIONOPEUDENSÄÄDIN//TUTKA//BLUETOOTH//|2015|178 000|14 370 €|05-2021",2015,178 000,14 370 €,05-2021
"Skoda Octavia (2) Combi 2,0 TSI RS DSG 220hv *MM. ACC, BIXENON, P-TUTKAT, WEBASTO YM.* *** J. autoturva saatavilla, J.|2015|109 000|22 600 €|05-2021",2015,109 000,22 600 €,05-2021
"Skoda Octavia (2) 2,0 TDI RS DSG Autom. (1.Omistaja, Webasto!)|2015|78 000|19 900 €|06-2021",2015,78 000,19 900 €,06-2021
Skoda Octavia (1.4)|2015|77 000|17 990 €|06-2021,2015,77 000,17 990 €,06-2021
"Skoda Octavia (1.6) Combi 1,6 TDI 4x4 Style (MY16)|2015|260 000|11 000 €|09-2021",2015,260 000,11 000 €,09-2021
"Skoda Octavia (1.6) 1,6 TDI 110hv / Webasto / Vetokoukku / Vakkari / Jakopää tehty! /|2015|203 000|9 490 €|05-2021",2015,203 000,9 490 €,05-2021
"Skoda Octavia (1.8) Skoda OCTAVIA 1,8 TSI Elegance (MY15A) *webasto* *korkotarjous 1,9%+kulut*|2015|142 000|15 290 €|09-2021",2015,142 000,15 290 €,09-2021
"Skoda Octavia (2) Combi 2,0 TDI RS DSG ** Webasto / Adapt. Cruise / Koukku / KeyLessGo / Xenon / 1-om Suomi-auto **|2015|180 000|16 400 €|06-2021",2015,180 000,16 400 €,06-2021
"Skoda Octavia (1.8) 1,8 TSI Elegance DSG Autom. - *NYT VARASTONTYHJENNYS!*|2015|122 000|16 750 €|06-2021",2015,122 000,16 750 €,06-2021
"Skoda Octavia (2) Combi 2,0 TDI 184 4x4 Elegance DSG Aut. *** Suomi-Auto / Vetokoukku / Bi-xenon ***|2015|121 000|17 700 €|09-2021",2015,121 000,17 700 €,09-2021
"Skoda Octavia (1.4) Combi 1,4 TSI Elegance DSG|2015|105 000|15 800 €|07-2021",2015,105 000,15 800 €,07-2021
Skoda Octavia (1.4)|2015|88 000|17 650 €|06-2021,2015,88 000,17 650 €,06-2021
"Skoda Octavia (1.6) 1,6 TDI Edition (MY16)|2015|220 000|8 950 €|06-2021",2015,220 000,8 950 €,06-2021
"Skoda Octavia (1.6) Combi 1,6 TDI Style // Irroitettava Koukku / Tutkat / Lämmitettävä Tuulilasi / Kessy / SmartLink//|2015|123 000|13 900 €|06-2021",2015,123 000,13 900 €,06-2021
"Skoda Octavia (1.4) Skoda OCTAVIA Combi 1,4 TSI Elegance DSG|2015|123 000|17 500 €|06-2021",2015,123 000,17 500 €,06-2021
Skoda Octavia (1.6)|2015|158 000|12 890 €|07-2021,2015,158 000,12 890 €,07-2021
"Skoda Octavia (1.4) Combi 1,4 TSI Style DSG Autom. - ** RAHOITUSKORKO 1,49% ** - Webasto / Nahat / Koukku / Navi / Lämpölasi /|2015|124 000|18 870 €|06-2021",2015,124 000,18 870 €,06-2021
"Skoda Octavia (1.2) 1,2 TSI Ambition|2015|54 500|11 500 €|10-2021",2015,54 500,11 500 €,10-2021
Skoda Octavia (1.2) 1.2 TSI Ambition|2015|114 000|12 990 €|07-2021,2015,114 000,12 990 €,07-2021
"Skoda Octavia (2) 2,0 TSI RS DSG (MY15A)|2015|182 000|17 900 €|06-2021",2015,182 000,17 900 €,06-2021
"Skoda Octavia (2) Combi 2,0 TDI 184hp 4x4 Scout DSG / Bi-Xenon / Adap.Vakionopeudensäädin / Vetokoukku /|2015|209 000|16 400 €|07-2021",2015,209 000,16 400 €,07-2021
"Skoda Octavia (2) *NELIVETO* Combi 2,0 TDI 150 4x4 Elegance Man. Tarkastettuna, Rahoituksella, Kotiin toimitettuna!|2015|118 000|15 790 €|05-2021",2015,118 000,15 790 €,05-2021
"Skoda Octavia (2) Combi 2,0 TDI RS DSG (MY16.A)|2015|159 000|17 950 €|06-2021",2015,159 000,17 950 €,06-2021
"Skoda Octavia (1.2) Combi 1,2 TSI Style - Juuri huollettu, jakohihna vaihdettu. Navigointi, Keyless, parkkitutkat, sähkökontti yms!|2015|144 000|14 580 €|06-2021",2015,144 000,14 580 €,06-2021
Skoda Octavia (1.6)|2015|213 000|9 900 €|06-2021,2015,213 000,9 900 €,06-2021
"Skoda Octavia (2) Combi 2,0 TDI 184 4x4 Scout / Panoraama /Navi / Koukku /|2015|135 000|20 900 €|06-2021",2015,135 000,20 900 €,06-2021
"Skoda Octavia (1.6) Combi 1,6 TDI Ambition DSG #Cruise #Webasto #Taloudellinen #Suosikki farkku|2015|210 000|9 990 €|06-2021",2015,210 000,9 990 €,06-2021
"Skoda Octavia (1.6) 77Kw / Bluetooth / Alv.Väh. *Korkotarjous 1,95%*|2015|157 000|10 890 €(incl. VAT)|05-2021",2015,157 000,10 890 €(incl. VAT),05-2021
"Skoda Octavia (1.2) Combi 1,2 TSI Active - Tähän autoon rahoitus 0,99%+kulut! - Tyylikäs ja taloudellinen isommankin perheen tilaihme|2015|93 000|12 990 €|09-2021",2015,93 000,12 990 €,09-2021
"Skoda Octavia (1.8) Combi 1,8 TSI Elegance DSG / Keyless / Bi-Xenon / Navi / Lohkolämmitin|2015|130 000|15 990 €|06-2021",2015,130 000,15 990 €,06-2021
"Skoda Octavia (1.8) 1,8 TSI L&K DSG Autom. ** Webasto / Canton / ACC / Navi / Kaistavahti / Avaimeton käynnistys **|2015|140 000|16 890 €|06-2021",2015,140 000,16 890 €,06-2021
"Skoda Octavia (1.6) Combi 1,6 TDI Ambition 77KW / BLUETOOTH / ALV.Väh. *Korkotarjous 1,95%*|2015|155 000|10 890 €(incl. VAT)|08-2021",2015,155 000,10 890 €(incl. VAT),08-2021
Make & model|Year|Mileage|Price|Sold date,Year,Mileage,Price,Sold date
"Skoda Octavia (2) 2,0 TDI 150hv L&K / Webasto / Canton hifit / Nahka-alcantara / NAVI /|2015|188 000|14 610 €|07-2021",2015,188 000,14 610 €,07-2021
"Skoda Octavia (1.6) Combi 1,6 TDI Style DSG #Cruise #Navi #KESSY #Webasto #Vetokoukku|2015|243 000|8 990 €|08-2021",2015,243 000,8 990 €,08-2021
"Skoda Octavia (2) Combi 2,0 TDI 184 4x4 Scout DSG Autom. ** Suomi-auto / Adaptive CC.  / Xenon / Sähkökontti / Webasto / Winter Package **|2015|187 000|17 790 €|08-2021",2015,187 000,17 790 €,08-2021
"Skoda Octavia (2) Combi 2,0 TDI RS DSG (MY15A)|2015|170 000|16 600 €|06-2021",2015,170 000,16 600 €,06-2021
"Skoda Octavia (2) 2,0 TDI 184 RS DSG Autom. ** Suomi-auto / Winter pack (sis. Webasto ) / Adapt. vakkari / Canton / Tutkat / Bi-Xenon **|2015|132 000|17 900 €|05-2021",2015,132 000,17 900 €,05-2021
"Skoda Octavia (2) Combi 2,0 TDI 184 4x4 Scout DSG Autom. #Webasto #Vetokoukku #Adapt. Cruise|2015|175 000|17 800 €|07-2021",2015,175 000,17 800 €,07-2021
Skoda Octavia (2) Combi 2.0 TSI 220hv RS DSG Autom. - Winter-paketti / Vetokoukku / Navi|2015|166 000|19 850 €|07-2021,2015,166 000,19 850 €,07-2021
"Skoda Octavia (2) Combi 2,0 TDI RS DSG Autom. / Webasto/Vetokoukku/|2015|217 000|14 790 €|06-2021",2015,217 000,14 790 €,06-2021
"Skoda Octavia (1.6) Combi 1,6 TDI Ambition 77KW / BLUETOOTH / ALV.Väh. *Korkotarjous 1,95%*|2015|170 500|9 890 €(incl. VAT)|06-2021",2015,170 500,9 890 €(incl. VAT),06-2021
"Skoda Octavia (1.6) VARATTU ! Combi 1,6 TDI Ambition 77KW / BLUETOOTH / ALV.Väh. *Korkotarjous 1,95%*|2015|157 000|10 890 €(incl. VAT)|06-2021",2015,157 000,10 890 €(incl. VAT),06-2021
"Skoda Octavia (2) Combi 2,0 TDI RS - ** Korko 1,99%!! Kotiintoimitus !! ** - ** Webasto / Xenon / Koukku **|2015|337 000|10 990 €|06-2021",2015,337 000,10 990 €,06-2021
"Skoda Octavia (2) Combi 2,0 TDI RS // BT-Audio / Bi-Xenon / Vetokoukku //|2015|114 000|18 900 €|06-2021",2015,114 000,18 900 €,06-2021
"Skoda Octavia (1.6) *VARATTU* *SUOSITTU*1.6TDI Combi Elegance 77kW Aut. Tarkastettuna, Rahoituksella, Kotiin toimitettuna!|2015|150 000|12 990 €|07-2021",2015,150 000,12 990 €,07-2021
Skoda Octavia (1.6)|2015|239 000|9 800 €(incl. VAT)|05-2021,2015,239 000,9 800 €(incl. VAT),05-2021
"Skoda Octavia (2) Combi 2,0 TDI 150 L&K DSG Autom. - Webasto kaukosäädöllä! Xenon! Adaptiivi vakkari! Kessy! Park assist! Muistipaikat kul|2015|225 000|13 780 €|07-2021",2015,225 000,13 780 €,07-2021
"Skoda Octavia (1.6) 1,6 TDI Ambition / SUOMI-auto / Vakkari / Bluetooth / Siisti! /|2015|140 000|12 880 €|07-2021",2015,140 000,12 880 €,07-2021
"Skoda Octavia (1.8) Combi 1,8 TSI Style ** 1-Om Suomiauto / Webasto / P-kamera / Koukku **|2015|105 000|18 900 €|05-2021",2015,105 000,18 900 €,05-2021
Skoda Octavia (1.4)|2015|105 000|16 990 €|06-2021,2015,105 000,16 990 €,06-2021
Skoda Octavia (1.2) Octavia Combi Active 1.2 tsi / Alv.-väh.kelp / 1-omisteinen / Merkkihuoltokirja /|2015|136 000|13 800 €(incl. VAT)|06-2021,2015,136 000,13 800 €(incl. VAT),06-2021
"Skoda Octavia (1.6) Skoda OCTAVIA Combi 1,6 TDI Style DSG (MY16) **ILMAINEN KOTIINKULJETUS**|2015|179 000|13 490 €|07-2021",2015,179 000,13 490 €,07-2021
"Skoda Octavia (1.6) 1,6 TDI Style DSG Autom. - Korko: 1,89% + kulut! Jopa ilman käsirahaa! Jakohihna vaihdettu|2015|209 000|10 500 €|06-2021",2015,209 000,10 500 €,06-2021
"Skoda Octavia (1.8) Combi 1,8 TSI Elegance DSG Aut. Panorama+Winter|2015|122 000|17 400 €|05-2021",2015,122 000,17 400 €,05-2021
"Skoda Octavia (2) Combi 2,0 TDI 150 Elegance DSG Autom. - Isot huollot juuri tehty. Vetokoukku ym.|2015|140 000|15 900 €|06-2021",2015,140 000,15 900 €,06-2021
"Skoda Octavia (2) Combi 2,0 TDI 184 RS DSG Challenge * RAHOITUS 0e KÄSIRAHALLA * MERKKIHUOLLETTU * AKTIIVIVAKKARI * LÄMM. TUULILASI|2015|87 951|22 790 €|10-2021",2015,87 951,22 790 €,10-2021
"Skoda Octavia (1.6) Combi 1,6 TDI 105 Elegance ** Suomiauto / Webasto / Keyless / Vakkari / Koukku **|2015|104 000|13 890 €|05-2021",2015,104 000,13 890 €,05-2021
