Merkki,Vuosi,Ajettu,Hinta,Date
Make & model|Year|Mileage|Price|Sold date,Year,Mileage,Price,Sold date
"Toyota Auris (1.6) 1,6 Valvematic Active Edition 5ov *** ., J. kotiintoimitus|2015|189 000|10 880 €|10-2021",2015,189 000,10 880 €,10-2021
"Toyota Auris (1.2) 1,2 T Active Multidrive S ***  Kotiinkuljetus mahdollisuus, kysy lisää myyjältä.|2015|91 000|15 490 €|09-2021",2015,91 000,15 490 €,09-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Active Edition Multidrive S 5ov - *Toyota Approved - 12 kk maksuton vaihtoautoturva ilman|2015|101 100|15 900 €|09-2021",2015,101 100,15 900 €,09-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Premium - **Korkotarjous 1,59%+kulut**Toimitusmahdollisuus koko Suomeen** -|2015|65 000|19 490 €|09-2021",2015,65 000,19 490 €,09-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Active Edition // Koukku / Lohkolämmitin / Peruutuskamera / Navi //|2015|69 000|16 880 €|09-2021",2015,69 000,16 880 €,09-2021
"Toyota Auris (1.8) / NOLLAKORKOTARJOUS / KOTIINTOIMITUS / Touring Sports 1,8 Hybrid Active Edt / VÄHÄN AJETTU / SUOMI-AUTO /|2015|109 000|15 990 €|09-2021",2015,109 000,15 990 €,09-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Premium ** UPEILLA VARUSTEILLA 1-OMISTAJALTA **|2015|99 000|18 490 €|09-2021",2015,99 000,18 490 €,09-2021
Toyota Auris (1.6)|2015|86 000|15 900 €|09-2021,2015,86 000,15 900 €,09-2021
"Toyota Auris (1.8) 1,8 Hybrid Active - **Korkotarjous 1,59%+kulut**Toimitusmahdollisuus koko Suomeen** -|2015|97 000|15 900 €|09-2021",2015,97 000,15 900 €,09-2021
"Toyota Auris (1.2) Touring Sports 1,2 T Active Multidrive S ** Suomi-auto / Bi-Xenon / Lohkolämmitin**|2015|96 000|16 400 €|09-2021",2015,96 000,16 400 €,09-2021
"Toyota Auris (1.2) 1.2 T Active Multidrive S *Juuri huolettu* *Lohko + sis.pistoke / P.kamera / Navi* - ""Hullu lokakuu Bilarilla!""|2015|122 000|14 400 €|10-2021",2015,122 000,14 400 €,10-2021
"Toyota Auris (1.2) 1,2 T Premium Business Multidrive S *Webasto, Lasikatto YM.*|2015|67 000|16 800 €|09-2021",2015,67 000,16 800 €,09-2021
"Toyota Auris (1.6) 1,6 Valvematic Active Edition 5-ov ***  Kotiinkuljetus mahdollisuus, kysy lisää myyjältä.|2015|78 000|15 290 €|11-2021",2015,78 000,15 290 €,11-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active Edition /Peruutuskamera /NAV /Lohko+Sisäpistoke|2015|145 000|13 890 €|09-2021",2015,145 000,13 890 €,09-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Active Edition - Navi, Kamera, Cruise, Vetokoukku , Huollettu 08 / 2021|2015|130 000|14 690 €|09-2021",2015,130 000,14 690 €,09-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active / Suomi-Auto / Facelift / Lohkolämmitin / Vakionopeudensäädin /|2015|149 000|15 990 €|10-2021",2015,149 000,15 990 €,10-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Active Edition Multidrive S 5ov *Navi, peruutuskamera, koukku*|2015|125 000|14 890 €|09-2021",2015,125 000,14 890 €,09-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active Edition*Suomi-auto / Toyota Approved lisäturva 12kk ilman km rajaa*|2015|139 000|16 490 €|10-2021",2015,139 000,16 490 €,10-2021
"Toyota Auris (1.2) 1,2 T Active / Merkkiliikkeen huoltokirja / P-kamera / Lohkolämmitin / Xenon /|2015|12 000|17 390 €|10-2021",2015,12 000,17 390 €,10-2021
"Toyota Auris (1.6) Toyota AURIS 1,6 Valvematic Active Edition Automaatti 5ov|2015|82 000|14 880 €|09-2021",2015,82 000,14 880 €,09-2021
Toyota Auris (1.8)|2015|108 000|16 900 €|09-2021,2015,108 000,16 900 €,09-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Premium / Merkkiliikkeen huoltokirja / Lohko+sisäpistoke / Siisti! /|2015|119 000|16 900 €|10-2021",2015,119 000,16 900 €,10-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active Edition / Suomi-auto / Navi / Kamera / Vakkari|2015|162 000|14 900 €|10-2021",2015,162 000,14 900 €,10-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Active Edition Multidrive S 5ov //Vetokoukku, Merkkiliikkeen huoltohistoria, Navi // - ""Ny|2015|96 000|15 850 €|10-2021",2015,96 000,15 850 €,10-2021
"Toyota Auris (1.8) 1,8 Hybrid Active **Plus-paketti / Approved-vaihtoauto**|2015|100 000|16 800 €|11-2021",2015,100 000,16 800 €,11-2021
"Toyota Auris (1.2) Touring Sports 1,2 T Active Multidrive S|2015|28 000|17 960 €|10-2021",2015,28 000,17 960 €,10-2021
"Toyota Auris (1.8) 1,8 Hybrid Premium / 1.om Huippuvarusteinen Suomi-auto / Panorama / Led / Keyless / Navi|2015|71 000|18 980 €|10-2021",2015,71 000,18 980 €,10-2021
"Toyota Auris (1.2) 1,2 T Active Multidrive S - Katso Automessutarjoukset rinta-jouppi.com|2015|125 000|14 390 €|10-2021",2015,125 000,14 390 €,10-2021
Toyota Auris (1.8)|2015|54 873|17 850 €|10-2021,2015,54 873,17 850 €,10-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active* Suomi-auto / Facelift / Navi,Kamera ym. / Toyota turva 12kk sis.*|2015|135 000|16 980 €|10-2021",2015,135 000,16 980 €,10-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active Edition - ** RAHOITUSKORKO 1,49% ** - Suomi-auto / Navi / P.Kamera / Vakionopeudensäädi|2015|343 000|8 900 €|10-2021",2015,343 000,8 900 €,10-2021
Toyota Auris (1.2)|2015|143 000|13 900 €|10-2021,2015,143 000,13 900 €,10-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active Edition // Lohkolämmitin / Navi / Peruutuskamera / Vakionopeudensäädin|2015|142 000|16 400 €|10-2021",2015,142 000,16 400 €,10-2021
"Toyota Auris (1.8) 1,8 Hybrid Active ** Suomi-auto / Navi / Peruutuskamera / Cruise / Xenon / Merkkihuollot **|2015|55 000|18 880 €|10-2021",2015,55 000,18 880 €,10-2021
"Toyota Auris (1.8) 1.8 Touring Sports Hybrid Premium *Facelift / Metalliväri / Panorama / Navi / Keyless / Särmät huollot!* - ""Hullu lokaku|2015|112 000|16 850 €|10-2021",2015,112 000,16 850 €,10-2021
Toyota Auris (1.8)|2015|108 000|15 500 €|10-2021,2015,108 000,15 500 €,10-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid // Lohkolämmitin / Peruutuskamera / Vakkari //|2015|108 000|17 900 €|10-2021",2015,108 000,17 900 €,10-2021
Toyota Auris (1.8) TALOUDELLINEN JA SIISTI HYBRID !!!!|2015|90 500|16 490 €|10-2021,2015,90 500,16 490 €,10-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active Edition / Suomi-auto / Lohkolämmitin / Peruutuskamera / Navi //|2015|74 000|19 680 €|10-2021",2015,74 000,19 680 €,10-2021
"Toyota Auris (1.2) 1.2 T Active Multidrive S *Juuri huolettu* *Lohko + sis.pistoke / P.kamera / Navi* - ""Nyt hullu lokakuu!""|2015|122 000|14 400 €|10-2021",2015,122 000,14 400 €,10-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active / Merkkihuollettu suomi-auto / Koukku / Siisti! / Vakkari / Aut.ilmastointi /|2015|103 000|16 870 €|10-2021",2015,103 000,16 870 €,10-2021
"Toyota Auris (1.2) Touring Sports 1,2 T Active Multidrive S|2015|89 000|16 900 €|10-2021",2015,89 000,16 900 €,10-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Active Edition Aut. NAVI, VETOK., P.KAMERA *** J. autoturva saatavilla|2015|96 000|16 880 €|10-2021",2015,96 000,16 880 €,10-2021
Toyota Auris (1.8) / Alv. väh. / Cruise / Kamera + Tutkat / Bluetooth /|2015|130 000|14 890 €(sis. ALV)|10-2021,2015,130 000,14 890 €(sis. ALV),10-2021
"Toyota Auris (1.8) 1,8 Hybrid Active * 1-Omist. Suomi-auto / Toyota Approved lisäturva 12kk ilman km rajaa sis.hintaan*|2015|30 000|18 990 €|10-2021",2015,30 000,18 990 €,10-2021
"Toyota Auris (1.6) 1,6 Valvematic Life 5ov/ Kuin uusi/ 12kk Approved turva/|2015|7 000|16 700 €|10-2021",2015,7 000,16 700 €,10-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active - Navigointi, peruutuskamera, pienikulutuksinen!|2015|74 000|19 690 €|10-2021",2015,74 000,19 690 €,10-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active Edition, Ledit / Navi / P-kamera / P-avustin / Vakkari yms!|2015|122 000|15 850 €|10-2021",2015,122 000,15 850 €,10-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active**NAVI / TUTKAT / KAMERA**|2015|140 000|16 480 €|11-2021",2015,140 000,16 480 €,11-2021
Merkki & Malli|Vuosi|Mittarilukema|Hinta|Myyntipvm,Vuosi,Mittarilukema,Hinta,Myyntipvm
"Toyota Auris (1.4) 1,4 D-4D DPF Life 5ov **SUOMI-AUTO, ENSIMMÄISELTÄ OMISTAJALTA** *** J. autoturva saatavilla, J. koti|2015|95 000|11 890 €|11-2021",2015,95 000,11 890 €,11-2021
"Toyota Auris (1.8) 1,8 Hybrid Active|2015|118 000|16 480 €|10-2021",2015,118 000,16 480 €,10-2021
"Toyota Auris (1.2) Touring Sports 1,2 T Active *Huollettu 54tkm. 10/-21* / Peruutuskamera /  Vakionopeudensäädin / Metalliväri|2015|55 000|16 400 €|10-2021",2015,55 000,16 400 €,10-2021
Toyota Auris (1.8)|2015|93 700|16 900 €|10-2021,2015,93 700,16 900 €,10-2021
"Toyota Auris (1.6) 1,6 Valvematic Active Edition Multidrive S 5-ov|2015|117 000|14 900 €|10-2021",2015,117 000,14 900 €,10-2021
"Toyota Auris (1.6) 1,6 Valvematic Active Edition 5-ov ** Navi / Peruutuskamera / Juuri huollettu **|2015|96 000|13 800 €|10-2021",2015,96 000,13 800 €,10-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active / Peruutuskamera / Kahdet renkaat aluvanteilla / Start Stop / Avaimeton käynnistys|2015|153 000|15 790 €|11-2021",2015,153 000,15 790 €,11-2021
Toyota Auris (1.2)|2015|138 000|13 900 €|11-2021,2015,138 000,13 900 €,11-2021
"Toyota Auris (1.8) 1,8 Hybrid Active * 1-Omist. Suomi-auto / Toyota Approved lisäturva 12kk ilman km rajaa sis.hintaan*|2015|30 000|18 990 €|10-2021",2015,30 000,18 990 €,10-2021
"Toyota Auris (1.2) 1,2 T Active Multidrive S / KOUKKU / NAVI / PERUUTUSKAMERA / TÄYDELLINEN HUOLTOKIRJA|2015|39 000|16 990 €|10-2021",2015,39 000,16 990 €,10-2021
"Toyota Auris (1.8) *WEBASTO* Touring Sports 1,8 Hybrid Rahoituksella Tarkastettuna Kotiin toimitettuna!|2015|109 000|17 990 €|10-2021",2015,109 000,17 990 €,10-2021
"Toyota Auris (1.8) 1,8 Hybrid Active Edition 5ov ** Lohko + Sisäpistoke / Navi / Vakkari / P-Kamera / BT Media & Handsfree **|2015|89 000|17 290 €|11-2021",2015,89 000,17 290 €,11-2021
"Toyota Auris (1.6) 1,6 Valvematic Comfort 5ov *Lämpöpaketti - Navigointi - Juuri Huollettu ** **** Tähän autoon 12kk maksuton lisäturva – T|2015|104 874|14 400 €|11-2021",2015,104 874,14 400 €,11-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Premium / Suomi-auto / Lohko & sisäpistoke / Navi! / Peruutuskamera / 2x alut|2015|86 000|19 170 €|11-2021",2015,86 000,19 170 €,11-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active - Peruutuskamera, Vakionopeudensäädin, Moottorilämmitin, 2 x renkaat alumiinivantein|2015|140 000|14 900 €(sis. ALV)|11-2021",2015,140 000,14 900 €(sis. ALV),11-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Active ***  Kotiinkuljetus mahdollisuus, kysy lisää myyjältä.|2015|69 000|15 980 €|11-2021",2015,69 000,15 980 €,11-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active - NAVI, TUTKAT, LED-AJOVALOT...huippuvarustein!
Haltsonen p. 0400-521220, soita!|2015|128 000|17 990 €|10-2021",2015,128 000,17 990 €,10-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active Edition - Merkkihuollettu, Peruutuskamera, Navigointijärjestelmä|2015|155 000|15 900 €|10-2021",2015,155 000,15 900 €,10-2021
"Toyota Auris (1.2) 1,2 T Active ** Suomi-auto **|2015|61 000|15 490 €|10-2021",2015,61 000,15 490 €,10-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Premium / Panoraama / Peruutuskamera / Webasto Thermoconnect /|2015|93 000|18 400 €|11-2021",2015,93 000,18 400 €,11-2021
Toyota Auris (1.6)|2015|129 000|15 900 €|11-2021,2015,129 000,15 900 €,11-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active|2015|135 000|17 490 €|11-2021",2015,135 000,17 490 €,11-2021
Toyota Auris (1.8) TS Touring Sport 1.8 hybrid active|2015|102 000|16 900 €|11-2021,2015,102 000,16 900 €,11-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Business ** 1-Omist. Suomi-auto / Toyota Approved turva 12kk sis.hintaan *|2015|97 000|17 990 €|11-2021",2015,97 000,17 990 €,11-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active Edition - *Korko 0,99%+kulut*Vain kauppaviikon ajan* -|2015|139 800|16 490 €|11-2021",2015,139 800,16 490 €,11-2021
Toyota Auris (1.8)|2015|147 000|14 900 €|11-2021,2015,147 000,14 900 €,11-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active Edition|2015|107 000|16 990 €|11-2021",2015,107 000,16 990 €,11-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active Edition #LOHKOLÄMMITIN #VETOKOUKKU *** J. kotiintoimitus|2015|111 700|16 900 €|11-2021",2015,111 700,16 900 €,11-2021
Toyota Auris (1.8) / Cruise / Kamera + Tutkat / Navi / Lohko|2015|162 000|15 890 €|11-2021,2015,162 000,15 890 €,11-2021
"Toyota Auris (1.6) 1,6 Valvematic 5-ov Active Edition Multidrive S Automaatti|2015|83 000|14 880 €|11-2021",2015,83 000,14 880 €,11-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Active Edition Multidrive S 5ov / KOUKKU / LOHKOLÄM. / SUOMIAUTO / NAVI|2015|83 000|16 990 €|11-2021",2015,83 000,16 990 €,11-2021
"Toyota Auris (1.6) 1,6 Valvematic Active Edition Multidrive S 5-ov - Vetokoukku , Navigointijärjestelmä , Lohkolämmitin|2015|48 000|16 880 €|11-2021",2015,48 000,16 880 €,11-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Premium|2015|73 000|18 960 €|11-2021",2015,73 000,18 960 €,11-2021
Toyota Auris (1.8)|2015|127 446|15 899 €|11-2021,2015,127 446,15 899 €,11-2021
Toyota Auris (1.8) KÄYTTÖAUTO  |Active Aut. Hybrid 1.8 | Taattua kestävyyttä! | Rahoituksella | Kotiin Toimitettuna ||2015|94 000|15 990 €|11-2021,2015,94 000,15 990 €,11-2021
Merkki & Malli|Vuosi|Mittarilukema|Hinta|Myyntipvm,Vuosi,Mittarilukema,Hinta,Myyntipvm
"Toyota Auris (1.6) Auris Touring Sport 1,6 Valvematic Active Edition|2014|31 000|18 900 €|00-0000",2014,31 000,18 900 €,00-0000
"Toyota Auris (1.8) *Navi, Panoraamakatto, peruutuskamera, vetokoukku*|2014|181 000|16 590 €|00-0000",2014,181 000,16 590 €,00-0000
Toyota Auris (1.8)|2014|78 000|18 200 €|00-0000,2014,78 000,18 200 €,00-0000
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Active Edition *LASIKATTO *JUURI HUOLLETTU|2014|68 000|17 900 €|00-0000",2014,68 000,17 900 €,00-0000
Toyota Auris (1.8)|2014|42 300|19 999 €|00-0000,2014,42 300,19 999 €,00-0000
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Premium (MY14)|2014|47 500|20 000 €|00-0000",2014,47 500,20 000 €,00-0000
Toyota Auris (1.6)|2014|26 700|19 500 €|00-0000,2014,26 700,19 500 €,00-0000
"Toyota Auris (1.8) 1,8 Hybrid|2014|40 000|17 995 €|08-2021",2014,40 000,17 995 €,08-2021
"Toyota Auris (1.8) 1,8 Hybrid Premium 5ov -1OMISTAJA-XENON-PKAMERA- KOTIINKULJETUS!|2014|59 000|16 900 €|06-2021",2014,59 000,16 900 €,06-2021
Toyota Auris (1.6)|2014|153 600|11 350 €|06-2021,2014,153 600,11 350 €,06-2021
"Toyota Auris (1.6) TourSports 1,6 Valvematic Active A (14|2014|123 000|12 500 €|07-2021",2014,123 000,12 500 €,07-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Premium A (Huippu varustein)|2014|64 000|17 900 €|08-2021",2014,64 000,17 900 €,08-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Active -14|2014|134 000|12 800 €|06-2021",2014,134 000,12 800 €,06-2021
"Toyota Auris (1.6) 1,6 Valvematic Active Multidrive S Juuri huollettu!|2014|86 000|15 400 €|10-2021",2014,86 000,15 400 €,10-2021
"Toyota Auris (2) Touring Sports 2,0 D-4D DPF Premium(14.A|2014|189 000|13 500 €|11-2021",2014,189 000,13 500 €,11-2021
"Toyota Auris (2) 2,0 D-4D DPF Active Edition 5ov|2014|354 000|7 000 €|08-2021",2014,354 000,7 000 €,08-2021
"Toyota Auris (1.6) 1,6 Valvematic Active 5ov *Xenon*Kamera*|2014|102 000|12 990 €|08-2021",2014,102 000,12 990 €,08-2021
Toyota Auris (1.8) Hybrid|2014|183 000|11 500 €|05-2021,2014,183 000,11 500 €,05-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Premium|2014|90 000|16 850 €|06-2021",2014,90 000,16 850 €,06-2021
"Toyota Auris (1.3) 1,33 Dual VVT-i Life 5-ov / Automaattinen ilmastointi / Huoltokirja / Penkilämmittimet / Isofix /|2014|87 000|11 890 €|05-2021",2014,87 000,11 890 €,05-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Comfort *KORKO* 1.9%|2014|94 000|15 900 €|11-2021",2014,94 000,15 900 €,11-2021
"Toyota Auris (2) Touring Sports 2,0 D-4D DPF Active (MY14 2-Om. Katsastus 02/2023. P-Kamera. Navi. Ledit. Rahoitus.|2014|155 000|11 490 €|06-2021",2014,155 000,11 490 €,06-2021
"Toyota Auris (1.4) Touring Sports 1,4 D-4D DPF Active - Juuri leimattu! 6.5!!|2014|173 000|10 200 €|06-2021",2014,173 000,10 200 €,06-2021
"Toyota Auris (1.8) Toyota AURIS Touring Sports 1,8 Hybrid Premium A|2014|56 000|17 990 €|07-2021",2014,56 000,17 990 €,07-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Active *Navi, Peruutuskamera* *** J. autoturva saatavilla, J. kotiinto|2014|93 100|14 880 €|07-2021",2014,93 100,14 880 €,07-2021
Toyota Auris (1.8) 1.8 HYBRID TOURNG SPORTS PERUUTUSKAMERA JUURI HUOLLETTU 2X ALUT RENKAINEEN VAKKARI|2014|101 000|14 400 €|06-2021,2014,101 000,14 400 €,06-2021
Toyota Auris (1.6)|2014|154 600|13 150 €|06-2021,2014,154 600,13 150 €,06-2021
Toyota Auris (1.3)|2014|44 000|12 450 €|06-2021,2014,44 000,12 450 €,06-2021
Toyota Auris (1.8)|2014|123 000|13 590 €|06-2021,2014,123 000,13 590 €,06-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Comfort - Navigointi / Avaimeton / Peruutuskamera ja tutkat / Plus paketti|2014|121 000|13 900 €|07-2021",2014,121 000,13 900 €,07-2021
Toyota Auris (1.8) 1.8 HYBRID ACTIVE PERUUTUSKAMERA NAVI 2X RENKAAT VANTEINEEN VAKKARI|2014|121 000|13 900 €(sis. ALV)|06-2021,2014,121 000,13 900 €(sis. ALV),06-2021
Toyota Auris (1.6)|2014|97 626|15 800 €|05-2021,2014,97 626,15 800 €,05-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Active, Juuri katsastettu|2014|264 000|6 990 €|07-2021",2014,264 000,6 990 €,07-2021
Toyota Auris (1.6) Vain 56tkm ajettu. Edullinen rahoitus - Kysy lisää myyjältä.|2014|56 000|12 930 €|06-2021,2014,56 000,12 930 €,06-2021
Toyota Auris (1.8) 1.8 Touring Sports Hybrid Life+ #Panorama #P-Kamera #Bluetooth #Keyless #Vakkari #Merkkihuollettu #Taloudellinen|2014|73 000|15 490 €|06-2021,2014,73 000,15 490 €,06-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Active Edition Multidrive S *** ., J. kotiintoimitus|2014|95 000|15 590 €|06-2021",2014,95 000,15 590 €,06-2021
Toyota Auris (1.8) Touring Sports 1.8 Hybrid #Navi #P-Kamera #Merkkihuollettu #Taloudellinen|2014|105 000|13 700 €|07-2021,2014,105 000,13 700 €,07-2021
Toyota Auris (2) *HYVÄT VARUSTEET*WEBASTO* Myös vaihto/rahoitus|2014|158 000|12 450 €|07-2021,2014,158 000,12 450 €,07-2021
"Toyota Auris (1.6) 1,6 Valvematic Active Edition 5ov Automaatti *Toyota Approved vaihtoautoturva*|2014|82 000|15 900 €|06-2021",2014,82 000,15 900 €,06-2021
Toyota Auris (1.8) 1.8 Hybrid Touring Sports A|2014|189 000|13 770 €|05-2021,2014,189 000,13 770 €,05-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active - Navigointi, Peruutuskamera, Vetokoukku, Vakkari, Bi-xenon !|2014|192 000|12 700 €|05-2021",2014,192 000,12 700 €,05-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Active Edition Multidrive S / SUOMI-auto / Vakkari / BT / Lohkolämmitin|2014|102 000|15 460 €|05-2021",2014,102 000,15 460 €,05-2021
Toyota Auris (1.6)|2014|156 000|13 490 €|07-2021,2014,156 000,13 490 €,07-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active *** J. autoturva saatavilla, ., J. kotiintoimitus|2014|180 000|13 490 €|06-2021",2014,180 000,13 490 €,06-2021
"Toyota Auris (1.3) 1,33 Dual VVT-i Life #2-renkaat #Lohkol+sisäpistoke|2014|130 000|11 300 €|06-2021",2014,130 000,11 300 €,06-2021
Toyota Auris (1.8) 1.8 Hybrid Executive|2014|125 000|13 800 €|06-2021,2014,125 000,13 800 €,06-2021
"Toyota Auris (1.6) 1,6 Valvematic Active Edition Multidrive S 5ov|2014|71 300|15 890 €|06-2021",2014,71 300,15 890 €,06-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Comfort - Navi - Peruutuskamera - *** J. autoturva saatavilla, J. kotiinto|2014|105 000|15 400 €|06-2021",2014,105 000,15 400 €,06-2021
"Toyota Auris (1.6) 1,6 Valvematic Active Edition 5ov #Navi #Peruutuskamera #Lohko+sisäpistoke|2014|204 000|9 990 €|06-2021",2014,204 000,9 990 €,06-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Comfort|2014|163 000|13 850 €|06-2021",2014,163 000,13 850 €,06-2021
Merkki & Malli|Vuosi|Mittarilukema|Hinta|Myyntipvm,Vuosi,Mittarilukema,Hinta,Myyntipvm
Toyota Auris (1.6)|2014|87 000|14 900 €|07-2021,2014,87 000,14 900 €,07-2021
"Toyota Auris (1.6) 1,6 Valvematic Active 5ov (MY14)|2014|89 000|13 900 €|06-2021",2014,89 000,13 900 €,06-2021
Toyota Auris (1.8)|2014|169 000|14 850 €|05-2021,2014,169 000,14 850 €,05-2021
"Toyota Auris (1.8) 1,8 Hybrid Active Autom 5ov # Navigointi, Kamera, Pysäköintutkat # Trendikäs ja taloudellinen Auris #|2014|110 000|14 490 €|09-2021",2014,110 000,14 490 €,09-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Premium|2014|176 000|13 480 €|06-2021",2014,176 000,13 480 €,06-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active|2014|152 000|13 000 €|07-2021",2014,152 000,13 000 €,07-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Comfort **TOYOTA APPROVED VAIHTOAUTO**|2014|156 000|14 800 €|05-2021",2014,156 000,14 800 €,05-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Comfort|2014|104 000|15 900 €|06-2021",2014,104 000,15 900 €,06-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active -Lapin auto!|2014|118 000|15 900 €|06-2021",2014,118 000,15 900 €,06-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Active Multidrive S|2014|102 000|15 980 €|09-2021",2014,102 000,15 980 €,09-2021
Toyota Auris (1.6)|2014|74 000|15 490 €|07-2021,2014,74 000,15 490 €,07-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Active Multidrive S / LOHKO + SISÄ.P / KOUKKU / *** Korkotarjous 2.9% + kulut, ensimmäinen|2014|130 000|13 890 €|06-2021",2014,130 000,13 890 €,06-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Active (14|2014|93 000|12 800 €|06-2021",2014,93 000,12 800 €,06-2021
"Toyota Auris (1.6) Toyota AURIS 1,6 Valvematic Active 5ov (MY14)|2014|67 000|14 900 €|05-2021",2014,67 000,14 900 €,05-2021
"Toyota Auris (1.6) Toyota TourSports 1.6 Valvematic Comfort A 
 HIENO!|2014|93 000|16 900 €|08-2021",2014,93 000,16 900 €,08-2021
"Toyota Auris (1.8)  1,8 Hybrid Premium 5ov / Xenon / Navi / Vähän ajettu /|2014|30 000|16 370 €|06-2021",2014,30 000,16 370 €,06-2021
Toyota Auris (1.8)|2014|60 000|16 590 €|06-2021,2014,60 000,16 590 €,06-2021
"Toyota Auris (1.6) Touring Sports 1,6 Valvematic Active Edition Multidrive S /Navi /Panorama /Koukku /Lohko + Sisäpistoke|2014|52 000|16 990 €|07-2021",2014,52 000,16 990 €,07-2021
Toyota Auris (1.8) Touring Sports 1.8 Hybrid Active *MERKKIHUOLLETTU*Peruutuskamera*Toyota Touch*YMS!!|2014|109 000|14 590 €|07-2021,2014,109 000,14 590 €,07-2021
Toyota Auris (1.8) 1.8 Hybrid Active *Peruutuskamera*Toyota Touch*Hieno!|2014|73 000|14 290 €|06-2021,2014,73 000,14 290 €,06-2021
"Toyota Auris (1.8) Hybrid Active Sport 1.8 73kW / TALOUDELLINEN / TÄYD. HUOLTOKIRJA / CRUISE, AT AC, PARKKIKAMERA jne.|2014|124 000|13 880 €|07-2021",2014,124 000,13 880 €,07-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Premium    Panorama Kattoikkuna / Erittäin Siisti / Huoltokirja|2014|148 000|14 300 €|05-2021",2014,148 000,14 300 €,05-2021
Toyota Auris (1.8) 1.8 Hybrid Active *NAVI*KEYLESS GO* Toyota Touch**Peruutuskamera*R17* Merkkihuollettu!!* YMS!!!|2014|95 000|14 590 €|06-2021,2014,95 000,14 590 €,06-2021
